Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2480691,2016-01-28 00:40:03,2015-09-22 11:55:02,31446654,1572332700,0,50,949,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480691/SRR2480691.1,SRX1272326,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079422,SAMN04100744,simple,9606,Homo sapiens,GSM1890676,,,,,,,no,,,,,GEO,SRA300063,,public,13CEE02D18AF16761636475E318C7226,B6238D00C6D4CD42E8BF77EA5D622E9E
SRR2480692,2016-01-28 00:40:03,2015-09-22 12:04:36,32009943,1600497150,0,50,965,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480692/SRR2480692.1,SRX1272327,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079421,SAMN04100745,simple,9606,Homo sapiens,GSM1890677,,,,,,,no,,,,,GEO,SRA300063,,public,CB18EDBE9890E03A855360E8A9005B83,C1CF91D1F88537DF2DD23579C27A5433
SRR2480693,2016-01-28 00:40:03,2015-09-22 12:04:46,31320441,1566022050,0,50,952,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480693/SRR2480693.1,SRX1272328,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079420,SAMN04100746,simple,9606,Homo sapiens,GSM1890678,,,,,,,no,,,,,GEO,SRA300063,,public,BF84338610C54E3C111A0668188D38F2,3538388EFD92F0BE54A77C4227355D5E
SRR2480694,2016-01-28 00:40:03,2015-09-22 12:09:27,28917465,1445873250,0,50,873,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480694/SRR2480694.1,SRX1272329,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079419,SAMN04100747,simple,9606,Homo sapiens,GSM1890679,,,,,,,no,,,,,GEO,SRA300063,,public,823993AB4A1FC433ABC1560E2572336C,1FBAAB257EC9CBC99CDF92028874D39F
SRR2480695,2016-01-28 00:40:03,2015-09-22 12:04:40,28994701,1449735050,0,50,874,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480695/SRR2480695.1,SRX1272330,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079418,SAMN04100748,simple,9606,Homo sapiens,GSM1890680,,,,,,,no,,,,,GEO,SRA300063,,public,614F4D9DE0F3CD5AE22D616DE7CA3BE3,6E323AC4BC8C958A64A16345E6F13494
SRR2480696,2016-01-28 00:40:03,2015-09-22 12:02:46,29083997,1454199850,0,50,877,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480696/SRR2480696.1,SRX1272331,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079417,SAMN04100749,simple,9606,Homo sapiens,GSM1890681,,,,,,,no,,,,,GEO,SRA300063,,public,D0CEA3B11C2E992555EA2F8D06F8E784,E5151D93DDB1D05B8E5A58F551BEA07C
SRR2480697,2016-01-28 00:40:03,2015-09-22 12:03:37,31402659,1570132950,0,50,946,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480697/SRR2480697.1,SRX1272332,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079416,SAMN04100750,simple,9606,Homo sapiens,GSM1890682,,,,,,,no,,,,,GEO,SRA300063,,public,972A4A4EAAA0694612231C8271B580E9,0FC858CDAEEF00A60FF63BB4EDEB6330
SRR2480698,2016-01-28 00:40:03,2015-09-22 12:02:38,28576797,1428839850,0,50,866,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480698/SRR2480698.1,SRX1272333,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079414,SAMN04100751,simple,9606,Homo sapiens,GSM1890683,,,,,,,no,,,,,GEO,SRA300063,,public,9118593332BF820BC1048684F5D4EC3A,7E1F3B99C44F2E650F095F72EE76CABA
SRR2480699,2016-01-28 00:40:03,2015-09-22 12:02:55,32212217,1610610850,0,50,971,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480699/SRR2480699.1,SRX1272334,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079415,SAMN04100752,simple,9606,Homo sapiens,GSM1890684,,,,,,,no,,,,,GEO,SRA300063,,public,CDB9CAC5F81BD6B6BC8DB044404EFD49,7B6A852E3478C97DFB9851531E4D0CD0
SRR2480700,2016-01-28 00:40:03,2015-09-22 12:05:51,30517099,1525854950,0,50,919,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2480700/SRR2480700.1,SRX1272335,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063978,PRJNA296593,2,296593,SRS1079413,SAMN04100753,simple,9606,Homo sapiens,GSM1890685,,,,,,,no,,,,,GEO,SRA300063,,public,8C11638981D0EB3EFC332659D2A37F83,A6DB39332E96802214E60F9F7DCF62CF
