Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3355781,2016-07-11 22:13:52,2016-04-11 12:01:20,40227888,4022788800,0,100,1894,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3355781/SRR3355781.1,SRX1689698,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384132,SAMN04632322,simple,9606,Homo sapiens,GSM2113344,,,,,,,no,,,,,GEO,SRA409010,,public,0BDC8F2F6250C23D2754A76381A82D00,5AADB83B676DBCC4CA32334602757DDC
SRR3355782,2016-07-11 22:13:52,2016-04-11 12:03:55,42706067,4270606700,0,100,1997,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3355782/SRR3355782.1,SRX1689698,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384132,SAMN04632322,simple,9606,Homo sapiens,GSM2113344,,,,,,,no,,,,,GEO,SRA409010,,public,EB8B98E50FB564B92F35254C88B85D59,C150B48E4A9A0FD889B558642E0AF461
SRR3355783,2016-07-11 22:13:52,2016-04-11 12:02:43,50167414,5016741400,0,100,2349,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3355783/SRR3355783.1,SRX1689699,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384131,SAMN04632323,simple,9606,Homo sapiens,GSM2113345,,,,,,,no,,,,,GEO,SRA409010,,public,05B5C401EC24F054D92F9CD4778FDA93,7F9BB21B3FE4D548722DEB1716833FCF
SRR3355784,2016-07-11 22:13:52,2016-04-11 12:02:43,51544588,5154458800,0,100,2393,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3355784/SRR3355784.1,SRX1689699,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384131,SAMN04632323,simple,9606,Homo sapiens,GSM2113345,,,,,,,no,,,,,GEO,SRA409010,,public,E3463BD8E31F867E9C3C13E823C79984,F93DA0DFF7D1167BFF8E3625098BDC36
SRR3355785,2016-07-11 22:13:52,2016-04-11 11:59:18,41629927,4162992700,0,100,1943,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3355785/SRR3355785.1,SRX1689700,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384130,SAMN04632324,simple,9606,Homo sapiens,GSM2113346,,,,,,,no,,,,,GEO,SRA409010,,public,C43E987E75AF77BB609CF888C4230ECD,5A6B1C7DDE13F1A90BD212364325B5F9
SRR3355786,2016-07-11 22:13:52,2016-04-11 12:12:53,49168799,4916879900,0,100,2295,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3355786/SRR3355786.1,SRX1689700,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384130,SAMN04632324,simple,9606,Homo sapiens,GSM2113346,,,,,,,no,,,,,GEO,SRA409010,,public,ABA47A9FF91A43DBDC062BA4E9392ECE,D40B7573D59309404E28FFACB2C6F1B4
SRR3355787,2016-07-11 22:13:52,2016-04-11 12:02:43,43107809,4310780900,0,100,2007,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3355787/SRR3355787.1,SRX1689701,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384129,SAMN04632325,simple,9606,Homo sapiens,GSM2113347,,,,,,,no,,,,,GEO,SRA409010,,public,D8F801DEB8F34D2B3BCDED82C4D963E8,85EBCD4186484183A90859152BECF7E3
SRR3355788,2016-07-11 22:13:52,2016-04-11 12:00:07,39192722,3919272200,0,100,1829,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3355788/SRR3355788.1,SRX1689701,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384129,SAMN04632325,simple,9606,Homo sapiens,GSM2113347,,,,,,,no,,,,,GEO,SRA409010,,public,CE727483771238769C3E376198ADB07B,02C655E64FF60E0998BA56F19A765009
SRR3355789,2016-07-11 22:13:52,2016-04-11 12:05:59,51098319,5109831900,0,100,2399,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3355789/SRR3355789.1,SRX1689702,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384128,SAMN04632326,simple,9606,Homo sapiens,GSM2113348,,,,,,,no,,,,,GEO,SRA409010,,public,1A53472E6F8373FD46F4537A03DB739D,B3093A1745DA07F13CD4630C709DC205
SRR3355790,2016-07-11 22:13:52,2016-04-11 12:03:42,43619501,4361950100,0,100,2039,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3355790/SRR3355790.1,SRX1689702,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP073097,PRJNA318006,2,318006,SRS1384128,SAMN04632326,simple,9606,Homo sapiens,GSM2113348,,,,,,,no,,,,,GEO,SRA409010,,public,50391219643B18235E2E7D99177022B5,9ED4BF592CDA119559590280A2B1DD6F
