Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9080502,2019-12-31 08:52:44,2019-05-17 13:27:59,11424982,1736597264,11424982,152,711,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9080502/SRR9080502.1,SRX5855702,AF9_AML_DMSO_rep1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779577,SAMN11665366,simple,10090,Mus musculus,AF9_AML_DMSO_rep1,,,,,female,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,C3194ED3D23CA04977B599BD01F65AE6,B31693B8C88B7D4015D9F0F1F34A1D7B
SRR9080501,2019-12-31 08:52:44,2019-05-17 13:32:18,23695479,3601712808,23695479,152,1433,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9080501/SRR9080501.1,SRX5855703,AF9_AML_DMSO_rep2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779578,SAMN11665367,simple,10090,Mus musculus,AF9_AML_DMSO_rep2,,,,,female,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,51C9C97B6B030AA0B06601C151F4D9DB,BF3F26167F1A57854B5E4ED3566F616D
SRR9080498,2019-12-31 08:52:44,2019-05-17 13:30:40,18909164,2874192928,18909164,152,1169,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9080498/SRR9080498.1,SRX5855706,AF9_AML_I-BET151_rep1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779581,SAMN11665368,simple,10090,Mus musculus,AF9_AML_I-BET151_rep1,,,,,female,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,3729AD387A4F7326D50096A83FA3E19D,B7A54294670489763BD3E61BDC40BEFF
SRR9080497,2019-12-31 08:52:43,2019-05-17 13:35:15,35068651,5330434952,35068651,152,2128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9080497/SRR9080497.1,SRX5855707,AF9_AML_I-BET151_rep2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779582,SAMN11665369,simple,10090,Mus musculus,AF9_AML_I-BET151_rep2,,,,,female,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,DAE7806536B3408AB313357A04890C2C,C577288F0BDB51E6F42A5585AEAE39F3
SRR9080483,2019-12-31 08:52:43,2019-05-17 13:36:05,33994326,5167137552,33994326,152,2043,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9080483/SRR9080483.1,SRX5855721,AF9_AML_THZ1_rep1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779596,SAMN11665370,simple,10090,Mus musculus,AF9_AML_THZ1_rep1,,,,,female,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,42824E277210110FC0AB96593198D244,EA6E2925352CAE0B02151A3E473F148A
SRR9080484,2019-12-31 08:52:43,2019-05-17 13:30:47,20098838,3055023376,20098838,152,1233,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9080484/SRR9080484.1,SRX5855720,AF9_AML_THZ1_rep2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779595,SAMN11665371,simple,10090,Mus musculus,AF9_AML_THZ1_rep2,,,,,female,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,CF3119A6BDAB78EB3F9890EE92DDC598,37F5982DE8735A1DB31E5B3E05B64B9A
SRR9080485,2019-12-31 08:52:43,2019-05-17 13:31:58,23351536,3549433472,23351536,152,1430,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9080485/SRR9080485.1,SRX5855719,AF9_AML_combination_rep1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779594,SAMN11665372,simple,10090,Mus musculus,AF9_AML_combination_rep1,,,,,female,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,07A092C2C7391ADBF9373776BA365C68,18720AA8E96B3280976D338A386BACDB
SRR9080486,2019-12-31 08:52:43,2019-05-17 13:31:45,17192376,2613241152,17192376,152,1059,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9080486/SRR9080486.1,SRX5855718,AF9_AML_combination_rep2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779593,SAMN11665373,simple,10090,Mus musculus,AF9_AML_combination_rep2,,,,,female,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,A1C62BC1A84E06ED9923EE65F2A0327B,D87921E8CF10BC7EF6761EF548D2FB3C
SRR9080496,2019-12-31 08:52:43,2019-05-17 13:29:15,15441839,2347159528,15441839,152,995,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9080496/SRR9080496.1,SRX5855708,Jurkat_DMSO_rep1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779583,SAMN11665358,simple,9606,Homo sapiens,Jurkat_DMSO_rep1,,,,,male,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,0DAA15153D5405C7CC3DF675AA0C32DB,A9D4ADF109F190509D7A6A72830BC78E
SRR9080495,2019-12-31 08:52:43,2019-05-17 13:29:25,15434694,2346073488,15434694,152,989,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9080495/SRR9080495.1,SRX5855709,Jurkat_DMSO_rep2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP198775,PRJNA543382,,543382,SRS4779584,SAMN11665359,simple,9606,Homo sapiens,Jurkat_DMSO_rep2,,,,,male,,no,,,,,TEXAS A&M UNIVERSITY,SRA887849,,public,4605A39FFB2F33E4AFB430485B063A50,8CA6D794F5DD22ED176658EEECAA8C66
