Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR16042008,2022-11-01 11:16:24,2021-09-24 11:28:55,28832823,2162461725,0,75,862,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR016/16042/SRR16042008/SRR16042008.1,SRX12328730,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301163,SAMN21597626,simple,9606,Homo sapiens,GSM5596652,,,,,,,no,,,,,GEO,SRA1299764,,public,BF573F32FDD9E15AE69BB02FA0C60E38,7C70BD5FCF3F74D05FD5A4B502C3A085
SRR16042009,2022-11-01 11:16:24,2021-09-24 11:27:06,26862859,2014714425,0,75,802,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR016/16042/SRR16042009/SRR16042009.1,SRX12328731,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301162,SAMN21597627,simple,9606,Homo sapiens,GSM5596653,,,,,,,no,,,,,GEO,SRA1299764,,public,13EBA9B58E3D84E9807FCB75ADF03B1F,C63F6E55F6CB98DFFB2CEF37C999A7DA
SRR16042010,2022-11-01 11:16:24,2021-09-24 11:27:04,23000773,1725057975,0,75,688,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR016/16042/SRR16042010/SRR16042010.1,SRX12328732,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301164,SAMN21597628,simple,9606,Homo sapiens,GSM5596654,,,,,,,no,,,,,GEO,SRA1299764,,public,6D698A86EAF9933CC499390A24EFC228,8C142278F20A2A3FE82589616A95B436
SRR16042011,2022-11-01 11:16:24,2021-09-24 11:28:25,25541539,1915615425,0,75,768,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16042/SRR16042011/SRR16042011.lite.1,SRX12328733,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301167,SAMN21597629,simple,9606,Homo sapiens,GSM5596655,,,,,,,no,,,,,GEO,SRA1299764,,public,F5DC215AB8B350602C68B59219326927,D14FDE5326159D7D178397F7A25AA51A
SRR16042012,2022-11-01 11:16:24,2021-09-24 11:26:39,20004013,1500300975,0,75,608,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR016/16042/SRR16042012/SRR16042012.lite.1,SRX12328734,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301165,SAMN21597630,simple,9606,Homo sapiens,GSM5596656,,,,,,,no,,,,,GEO,SRA1299764,,public,29C9B6E108C06D2D1E8B98DCC80F4768,0E593D526213ECFE460963D03429E956
SRR16042013,2022-11-01 11:16:24,2021-09-24 11:30:03,29307628,2198072100,0,75,876,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR016/16042/SRR16042013/SRR16042013.1,SRX12328735,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301166,SAMN21597631,simple,9606,Homo sapiens,GSM5596657,,,,,,,no,,,,,GEO,SRA1299764,,public,3A8FC2E2778DF30330B26F2E5AAA5405,9E058B3EA2C6A38F1A38949EC050C02B
SRR16042014,2022-11-01 11:16:24,2021-09-24 11:32:06,29586448,2218983600,0,75,881,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR016/16042/SRR16042014/SRR16042014.1,SRX12328736,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301169,SAMN21597632,simple,9606,Homo sapiens,GSM5596658,,,,,,,no,,,,,GEO,SRA1299764,,public,8CEE1F0D8ADE29717D05B9877E7B5C69,0973472B9686F21B8EC7A4AE7BBFC0DF
SRR16042015,2022-11-01 11:16:24,2021-09-24 11:29:40,29384224,2203816800,0,75,874,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR016/16042/SRR16042015/SRR16042015.1,SRX12328737,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301168,SAMN21597633,simple,9606,Homo sapiens,GSM5596659,,,,,,,no,,,,,GEO,SRA1299764,,public,861FDE49964295A54D97449DF0BA030B,69BB100E4D122054C6D3D0259C4AA3A7
SRR16042016,2022-11-01 11:16:24,2021-09-24 11:29:59,28242355,2118176625,0,75,842,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16042/SRR16042016/SRR16042016.lite.1,SRX12328738,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301173,SAMN21597634,simple,9606,Homo sapiens,GSM5596660,,,,,,,no,,,,,GEO,SRA1299764,,public,47313AD4EE12043FCB3609798BE3EC6A,669A516420C7B3FD559FAB7F83FAE9BF
SRR16042017,2022-11-01 11:16:24,2021-09-24 11:31:03,28268436,2120132700,0,75,843,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR016/16042/SRR16042017/SRR16042017.1,SRX12328739,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP338577,PRJNA766024,,766024,SRS10301170,SAMN21597635,simple,9606,Homo sapiens,GSM5596661,,,,,,,no,,,,,GEO,SRA1299764,,public,18D5C2A33A344AB272B697CB9679F095,8494EB290F8480CAED4CC6386AFD87D3
