Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10166280,2020-01-01 12:33:08,2019-09-23 19:46:40,56491501,2881066551,0,51,1080,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1016628/SRR10166280.1,SRX6891047,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424026,SAMN12822772,simple,9606,Homo sapiens,GSM4091099,,,,,,,no,,,,,GEO,SRA966882,,public,A0B1E2AA46C95FE0DF5118623B27CF0E,B01EE4EBA25FF9AB88BFA326DA058D94
SRR10166281,2020-01-01 12:33:08,2019-09-23 19:47:12,41445790,2113735290,0,51,771,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1016628/SRR10166281.1,SRX6891048,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424027,SAMN12822747,simple,9606,Homo sapiens,GSM4091100,,,,,,,no,,,,,GEO,SRA966882,,public,2D086A52276809EB5F02B5AB0D54C0BE,BC931ACD0F9B242FD176ED34ED75B1EE
SRR10166282,2020-01-01 12:33:08,2019-09-23 19:48:47,44015275,2244779025,0,51,828,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10166282/SRR10166282.1,SRX6891049,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424028,SAMN12822746,simple,9606,Homo sapiens,GSM4091101,,,,,,,no,,,,,GEO,SRA966882,,public,9BF2326C1783ED6E2C9296BA49916C7B,972C0292F4203AF20DBBC764BFF6254A
SRR10166283,2020-01-01 12:33:08,2019-09-23 19:51:21,51508278,2626922178,0,51,966,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10166283/SRR10166283.1,SRX6891050,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424029,SAMN12822745,simple,9606,Homo sapiens,GSM4091102,,,,,,,no,,,,,GEO,SRA966882,,public,8965CB5A6A1EA7B649A1C18A3700E8E0,40CFBB8D22A13340098AC8D2CD5DA3FD
SRR10166284,2020-01-01 12:33:08,2019-09-23 19:48:13,45124351,2301341901,0,51,845,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10166284/SRR10166284.1,SRX6891051,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424030,SAMN12822744,simple,9606,Homo sapiens,GSM4091103,,,,,,,no,,,,,GEO,SRA966882,,public,151E49C6B1142AD2F33F70AA044C99F1,33633542ABDE88CBE07E55DF10CC90ED
SRR10166285,2020-01-01 12:33:08,2019-09-23 19:47:55,44330453,2260853103,0,51,810,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1016628/SRR10166285.1,SRX6891052,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424031,SAMN12822771,simple,9606,Homo sapiens,GSM4091104,,,,,,,no,,,,,GEO,SRA966882,,public,9C34A30F4CC0DC56A21EC1563028EF49,083ABA75C5E5329C78199DD2C2D36740
SRR10166286,2020-01-01 12:33:08,2019-09-23 19:52:53,60529087,3086983437,0,51,1105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10166286/SRR10166286.1,SRX6891053,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424032,SAMN12822770,simple,9606,Homo sapiens,GSM4091105,,,,,,,no,,,,,GEO,SRA966882,,public,B67AE8B36D34AB9D0E90C8C557B690A7,F0143180BF087BDAAACBC2242BA25926
SRR10166287,2020-01-01 12:33:08,2019-09-23 19:44:18,36547144,1863904344,0,51,676,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10166287/SRR10166287.1,SRX6891054,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424033,SAMN12822743,simple,9606,Homo sapiens,GSM4091106,,,,,,,no,,,,,GEO,SRA966882,,public,62B174F2DC540FFDA4E05954729220BB,F23C37DD21AD634197C18B73DBB6AC57
SRR10166288,2020-01-01 12:33:08,2019-09-23 19:47:28,46571052,2375123652,0,51,883,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1016628/SRR10166288.1,SRX6891055,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424034,SAMN12822742,simple,9606,Homo sapiens,GSM4091107,,,,,,,no,,,,,GEO,SRA966882,,public,90F22FAD1CC204C4902D44BDA7358330,87810C6086EFDF2A1CC77B697BB2D52C
SRR10166289,2020-01-01 12:33:08,2019-09-23 19:52:52,58085008,2962335408,0,51,1074,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10166289/SRR10166289.1,SRX6891056,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424035,SAMN12822741,simple,9606,Homo sapiens,GSM4091108,,,,,,,no,,,,,GEO,SRA966882,,public,52D551C7DF5A915E787F83D54D1E6DAD,41E4504FC44CCB5E1E529CBD4A85C292
SRR10166290,2020-01-01 12:33:08,2019-09-23 19:46:23,38235846,1950028146,0,51,698,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1016629/SRR10166290.1,SRX6891057,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424036,SAMN12822740,simple,9606,Homo sapiens,GSM4091109,,,,,,,no,,,,,GEO,SRA966882,,public,7FEF60D52A4C445F0EA749F68CEAFAD7,480B42E2835BFB00EC0B0ED9CF0302AE
SRR10166291,2020-01-01 12:33:08,2019-09-23 19:45:38,34609148,1765066548,0,51,639,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10166291/SRR10166291.1,SRX6891058,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424037,SAMN12822739,simple,9606,Homo sapiens,GSM4091110,,,,,,,no,,,,,GEO,SRA966882,,public,4E270DF391897B6618D1BDB458F821DB,2D8CD436AE8748120FB169DCAA1B0527
SRR10166292,2020-01-01 12:33:08,2019-09-23 19:49:32,50416250,2571228750,0,51,937,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10166292/SRR10166292.1,SRX6891059,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424038,SAMN12822737,simple,9606,Homo sapiens,GSM4091111,,,,,,,no,,,,,GEO,SRA966882,,public,ABC517079F69040C7C00E747D6984858,437DBB9433AE543BC6B66D4351A1387C
SRR10166293,2020-01-01 12:33:08,2019-09-23 19:46:29,37246341,1899563391,0,51,694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1016629/SRR10166293.1,SRX6891060,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424039,SAMN12822736,simple,9606,Homo sapiens,GSM4091112,,,,,,,no,,,,,GEO,SRA966882,,public,F71F458A0156FAC90BB67320AE833C3A,93B8EEC7C172036C847A73E2917EFC88
SRR10166294,2020-01-01 12:33:08,2019-09-23 19:48:10,41647100,2124002100,0,51,773,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10166294/SRR10166294.1,SRX6891061,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424040,SAMN12822734,simple,9606,Homo sapiens,GSM4091113,,,,,,,no,,,,,GEO,SRA966882,,public,B0938C56E297593FA29033C53934F568,DFDBEA7E8546DCB03D031A09ED396DCF
SRR10166295,2020-01-01 12:33:08,2019-09-23 19:47:42,46675713,2380461363,0,51,872,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1016629/SRR10166295.1,SRX6891062,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424041,SAMN12822733,simple,9606,Homo sapiens,GSM4091114,,,,,,,no,,,,,GEO,SRA966882,,public,5378EF20A7033238DD3BED25A0E983D9,3CA3F0F7516E538BF4890972768C851E
SRR10166296,2020-01-01 12:33:08,2019-09-23 19:53:31,57123772,2913312372,0,51,1066,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10166296/SRR10166296.1,SRX6891063,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424042,SAMN12822732,simple,9606,Homo sapiens,GSM4091115,,,,,,,no,,,,,GEO,SRA966882,,public,BF511DD26B5C54533BB6F8FA5BF1C8D4,528690305DD86F4EB95503C69F2B9B0E
SRR10166297,2020-01-01 12:33:08,2019-09-23 19:47:14,36965672,1885249272,0,51,691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR1016629/SRR10166297.1,SRX6891064,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP223020,PRJNA573721,,573721,SRS5424043,SAMN12822731,simple,9606,Homo sapiens,GSM4091116,,,,,,,no,,,,,GEO,SRA966882,,public,5C0577F4458294FE5F685CD0718849E4,0A9401E1563BE52511DC95AEBBBAC2A2
