Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5724761,2018-06-21 12:28:07,2017-06-21 10:57:16,11742424,859405602,0,73,307,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724761/SRR5724761.1,SRX2940747,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301868,SAMN07260244,simple,9606,Homo sapiens,GSM2677373,,,,,,,no,,,,,GEO,SRA578435,,public,DF798BD7817C02E109D2BBFA9D05DA2C,4C5C4C7A32C6EA1F87EC1618F7C9F244
SRR5724762,2018-06-21 12:28:07,2017-06-21 10:59:32,25705617,1887631926,0,73,674,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724762/SRR5724762.1,SRX2940748,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301869,SAMN07260243,simple,9606,Homo sapiens,GSM2677374,,,,,,,no,,,,,GEO,SRA578435,,public,399445A15AC0FA0F164C943E8DE6EDC8,4E1F245594B0F6E0D071EC540918F35E
SRR5724763,2018-06-21 12:28:07,2017-06-21 10:55:25,9865603,727402708,0,73,253,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724763/SRR5724763.1,SRX2940749,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301870,SAMN07260242,simple,9606,Homo sapiens,GSM2677375,,,,,,,no,,,,,GEO,SRA578435,,public,8868C177FDA14EE2C0C55F09C560624E,1F7F0755DABC128AE58E69C66AD3647C
SRR5724764,2018-06-21 12:28:07,2017-06-21 10:56:51,10897612,799636822,0,73,286,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR5724764/SRR5724764.1,SRX2940750,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301872,SAMN07260241,simple,9606,Homo sapiens,GSM2677376,,,,,,,no,,,,,GEO,SRA578435,,public,95CD11C996052C5BB88D74C55A8663C8,1874D00508872762E0C04AFFF3FE0FE1
SRR5724765,2018-06-21 12:28:07,2017-06-21 10:59:16,9730479,716374827,0,73,250,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724765/SRR5724765.1,SRX2940751,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301871,SAMN07260240,simple,9606,Homo sapiens,GSM2677377,,,,,,,no,,,,,GEO,SRA578435,,public,206C2F05D248A0B4D5D3CB39D2490268,44BB40B58C46FF58B05C06C905242632
SRR5724766,2018-06-21 12:28:07,2017-06-21 10:56:16,4701862,346262856,0,73,120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724766/SRR5724766.1,SRX2940752,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301873,SAMN07260239,simple,9606,Homo sapiens,GSM2677378,,,,,,,no,,,,,GEO,SRA578435,,public,BBC073A972092C0C0287BDB574E4EFBC,74F679F555B69E88B523C701406C6A64
SRR5724767,2018-06-21 12:28:07,2017-06-21 11:03:12,25859173,1909962222,0,73,682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724767/SRR5724767.1,SRX2940753,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301874,SAMN07260238,simple,9606,Homo sapiens,GSM2677379,,,,,,,no,,,,,GEO,SRA578435,,public,FC682ACE42D737B0084321F07E1B3889,9C06BCA3AB69D06F311E5CB1DE553ED5
SRR5724768,2018-06-21 12:28:07,2017-06-21 11:00:28,15098678,1116835184,0,73,391,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724768/SRR5724768.1,SRX2940754,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301875,SAMN07260237,simple,9606,Homo sapiens,GSM2677380,,,,,,,no,,,,,GEO,SRA578435,,public,4E9CEF6C4B5421423DC80F732D64430F,DBE5BE6A471196758E813C22031CF716
SRR5724769,2018-06-21 12:28:07,2017-06-21 11:02:17,19298946,1417810946,0,73,507,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724769/SRR5724769.1,SRX2940755,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301877,SAMN07260279,simple,9606,Homo sapiens,GSM2677381,,,,,,,no,,,,,GEO,SRA578435,,public,04C3E0C03019B05E22FDC50067E6CCA2,9C268B48B95047DA6F5B120580509886
SRR5724770,2018-06-21 12:28:07,2017-06-21 10:57:52,5807115,426353009,0,73,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724770/SRR5724770.1,SRX2940756,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301876,SAMN07260278,simple,9606,Homo sapiens,GSM2677382,,,,,,,no,,,,,GEO,SRA578435,,public,25F2211377BCD60D2B43883BBF430A06,CDBDE9AB6FB394E45397A10A22199458
SRR5724771,2018-06-21 12:28:07,2017-06-21 11:04:57,21475993,1583764829,0,73,561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724771/SRR5724771.1,SRX2940757,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301878,SAMN07260277,simple,9606,Homo sapiens,GSM2677383,,,,,,,no,,,,,GEO,SRA578435,,public,EC3F2155F89EE55003229BEDED88573F,23537EA18A178407F844EC763FC78012
SRR5724772,2018-06-21 12:28:07,2017-06-21 10:58:57,4457360,318178882,0,71,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724772/SRR5724772.1,SRX2940758,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301879,SAMN07260276,simple,9606,Homo sapiens,GSM2677384,,,,,,,no,,,,,GEO,SRA578435,,public,F6D391B8A633113903F3D79DB88CFD15,A5E97AD77B50B816359225B65472133C
SRR5724773,2018-06-21 12:28:08,2017-06-21 11:02:40,8246305,607123730,0,73,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724773/SRR5724773.1,SRX2940759,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301882,SAMN07260275,simple,9606,Homo sapiens,GSM2677385,,,,,,,no,,,,,GEO,SRA578435,,public,1D4F1EF7B2523A47B175226F03D02C77,EAA633284E712D05A192039AD3526A82
SRR5724774,2018-06-21 12:28:08,2017-06-21 11:03:15,17460246,1286781230,0,73,459,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724774/SRR5724774.1,SRX2940760,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301880,SAMN07260270,simple,9606,Homo sapiens,GSM2677386,,,,,,,no,,,,,GEO,SRA578435,,public,C21D6661362DF65A7E8DD5AFB74BE1EA,76F334AB13FE0EDE6B9FCC7511ABB83D
SRR5724775,2018-06-21 12:28:08,2017-06-21 11:03:24,6520999,485739141,0,74,170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724775/SRR5724775.1,SRX2940761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301881,SAMN07260251,simple,9606,Homo sapiens,GSM2677387,,,,,,,no,,,,,GEO,SRA578435,,public,8CFDA023045EBABC3EF7A9EEF0DD9ABA,F490594066816B885CCDE3F0EA3BEDC4
SRR5724776,2018-06-21 12:28:08,2017-06-21 11:00:13,4362195,325129047,0,74,114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724776/SRR5724776.1,SRX2940762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301883,SAMN07260252,simple,9606,Homo sapiens,GSM2677388,,,,,,,no,,,,,GEO,SRA578435,,public,B7E5DCF06550C644BCEABFD861DACDB1,7A84BCCE427D8EB7C699AA50FBAEB16E
SRR5724777,2018-06-21 12:28:08,2017-06-21 10:59:11,1341106,99849375,0,74,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724777/SRR5724777.1,SRX2940763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301884,SAMN07260236,simple,9606,Homo sapiens,GSM2677389,,,,,,,no,,,,,GEO,SRA578435,,public,F7374AD96C3E8ED5BFA4232C338E0A06,B70AA9A7257DCAA30805359E3BB01C98
SRR5724778,2018-06-21 12:28:08,2017-06-21 11:00:16,3394321,252842823,0,74,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724778/SRR5724778.1,SRX2940764,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301885,SAMN07260274,simple,9606,Homo sapiens,GSM2677390,,,,,,,no,,,,,GEO,SRA578435,,public,7B9F71F8BD04BED2598BF6E4CF761AA9,346CDF057EE12F9846B36579B8ACC60A
SRR5724779,2018-06-21 12:28:08,2017-06-21 11:02:09,6263278,466542782,0,74,163,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724779/SRR5724779.1,SRX2940765,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301886,SAMN07260273,simple,9606,Homo sapiens,GSM2677391,,,,,,,no,,,,,GEO,SRA578435,,public,A1E16E9441A06059CEAFB6257452BD84,6CA3A3F289A7E5BFBCC40406673324A5
SRR5724780,2018-06-21 12:28:08,2017-06-21 11:00:34,3470296,258606103,0,74,91,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR5724780/SRR5724780.1,SRX2940766,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP110004,PRJNA391270,3,391270,SRS2301888,SAMN07260272,simple,9606,Homo sapiens,GSM2677392,,,,,,,no,,,,,GEO,SRA578435,,public,9D465719E0CB753B2585A29B7819DE49,418A39E50A04CA915C3EA907AB33EEBE
