Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10416443,2020-01-11 11:31:50,2019-11-08 01:26:46,25405866,7621759800,25405866,300,2197,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/416/SRR10416443.sralite.1,SRX7114636,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625492,SAMN13229353,simple,9606,Homo sapiens,GSM4153470,,,,,,,no,,,,,GEO,SRA992695,,public,69DC55FC84B1045EC3219B0207AB4E4E,479F991F6ADABEC699895969807FD9E4
SRR10416444,2020-01-11 11:31:50,2019-11-08 01:30:08,30576950,9173085000,30576950,300,2633,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/416/SRR10416444.sralite.1,SRX7114637,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625493,SAMN13229364,simple,9606,Homo sapiens,GSM4153471,,,,,,,no,,,,,GEO,SRA992695,,public,8DE0B53347B808ECF6966A52AAE416C1,DB1FF36A4BC3FEAC4E9B47BBB489024B
SRR10416445,2020-01-11 11:31:50,2019-11-08 01:31:29,30290940,9087282000,30290940,300,2619,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/416/SRR10416445.sralite.1,SRX7114638,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625494,SAMN13229363,simple,9606,Homo sapiens,GSM4153472,,,,,,,no,,,,,GEO,SRA992695,,public,37CF649F8D692676B27567685268DEF0,3A0FB176F2EAF6A01E932B1A7B23C062
SRR10416446,2020-01-11 11:31:50,2019-11-08 01:29:54,29103836,8731150800,29103836,300,2510,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/416/SRR10416446.sralite.1,SRX7114639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625495,SAMN13229362,simple,9606,Homo sapiens,GSM4153473,,,,,,,no,,,,,GEO,SRA992695,,public,D4161551183D8E289DD5D0F4DEC68056,D5EAFAD4E6D819BB2CA40BA504755D01
SRR10416447,2020-01-11 11:31:50,2019-11-08 01:29:30,25451251,7635375300,25451251,300,2196,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/416/SRR10416447.sralite.1,SRX7114640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625496,SAMN13229361,simple,9606,Homo sapiens,GSM4153474,,,,,,,no,,,,,GEO,SRA992695,,public,A4D5E77DF93AA2DE1F1C7699E02D34D7,D728A049EF9B01294B59DCBEA63046BE
SRR10416448,2020-01-11 11:31:50,2019-11-08 01:31:07,26343602,7903080600,26343602,300,2276,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/416/SRR10416448.sralite.1,SRX7114641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625497,SAMN13229360,simple,9606,Homo sapiens,GSM4153475,,,,,,,no,,,,,GEO,SRA992695,,public,B39C46C079225D9FD2B9D8B0096E439B,2E4088480B3FBD5AC6254B8205C2B9BC
SRR10416449,2020-01-11 11:31:50,2019-11-08 01:30:02,26032584,7809775200,26032584,300,2247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/416/SRR10416449.sralite.1,SRX7114642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625498,SAMN13229359,simple,9606,Homo sapiens,GSM4153476,,,,,,,no,,,,,GEO,SRA992695,,public,1A88BB0CABF317F25459FDECD1C29918,0254D907966E69802F9AD6FB8D843A7F
SRR10416450,2020-01-11 11:31:50,2019-11-08 01:27:50,24747740,7424322000,24747740,300,2129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/416/SRR10416450.sralite.1,SRX7114643,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625499,SAMN13229358,simple,9606,Homo sapiens,GSM4153477,,,,,,,no,,,,,GEO,SRA992695,,public,F0AF14F15DFCE6D94026FABB7BD3F1B1,B33FB15E86E724E92D9441E16E18CD94
SRR10416451,2020-01-11 11:31:50,2019-11-08 01:29:08,24692512,7407753600,24692512,300,2119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/416/SRR10416451.sralite.1,SRX7114644,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625500,SAMN13229357,simple,9606,Homo sapiens,GSM4153478,,,,,,,no,,,,,GEO,SRA992695,,public,A20B5A0FECDAECA35307DDF68CF482D6,FBF92CB7390823411954659FF045A2F3
SRR10416452,2020-01-11 11:31:50,2019-11-08 01:43:59,62335976,18700792800,62335976,300,5396,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/416/SRR10416452.sralite.1,SRX7114645,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP229071,PRJNA588171,,588171,SRS5625501,SAMN13229356,simple,9606,Homo sapiens,GSM4153479,,,,,,,no,,,,,GEO,SRA992695,,public,294A636A25DE1ABDC52CAFB6E2E9B017,BF2EC74EAE598728FB108E95F4E0C88B
