Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12211386,2020-07-14 16:14:44,2020-07-13 13:56:48,5871391,446225716,0,76,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211386/SRR12211386.lite.1,SRX8722161,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997368,SAMN15518750,simple,9606,Homo sapiens,GSM4669174,,,,,,,no,,,,,GEO,SRA1098177,,public,A87C6737A90F05336436213FDB6B6EC0,2EE42CFC7E9FFFDE9C02BA1F7C6086C1
SRR12211387,2020-07-14 16:14:44,2020-07-13 13:57:19,5790230,440057480,0,76,149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211387/SRR12211387.lite.1,SRX8722161,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997368,SAMN15518750,simple,9606,Homo sapiens,GSM4669174,,,,,,,no,,,,,GEO,SRA1098177,,public,948AAF005C8E7F519E8E43B19CA97990,45FC8B71184D7DBD73784B50FDF5B8A6
SRR12211388,2020-07-14 16:14:44,2020-07-13 13:57:12,5962005,453112380,0,76,155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211388/SRR12211388.lite.1,SRX8722161,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997368,SAMN15518750,simple,9606,Homo sapiens,GSM4669174,,,,,,,no,,,,,GEO,SRA1098177,,public,B85C08A9894DCC00B7E6EFF67621DA1A,316C6D34C5432F1EB0CD7FFF78DE3589
SRR12211389,2020-07-14 16:14:44,2020-07-13 13:57:09,5783865,439573740,0,76,149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211389/SRR12211389.lite.1,SRX8722161,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997368,SAMN15518750,simple,9606,Homo sapiens,GSM4669174,,,,,,,no,,,,,GEO,SRA1098177,,public,1E271F62555A62E76B6E65E384A7D9F5,FE309F5546121DAE6721450FE1802021
SRR12211390,2020-07-14 16:14:44,2020-07-13 13:57:14,5740077,436245852,0,76,149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211390/SRR12211390.lite.1,SRX8722162,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997369,SAMN15518749,simple,9606,Homo sapiens,GSM4669175,,,,,,,no,,,,,GEO,SRA1098177,,public,C2E8B150788F43F0A3FCF25A233DF838,6934A6DB1A6AAE959E21D8852399A66A
SRR12211391,2020-07-14 16:14:44,2020-07-13 13:57:05,5674370,431252120,0,76,146,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211391/SRR12211391.lite.1,SRX8722162,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997369,SAMN15518749,simple,9606,Homo sapiens,GSM4669175,,,,,,,no,,,,,GEO,SRA1098177,,public,CEC107E53AD3B64D89D7F863CCF040E2,E26F339B012389799893445F6FAA6FAA
SRR12211392,2020-07-14 16:14:44,2020-07-13 13:57:09,5836091,443542916,0,76,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211392/SRR12211392.lite.1,SRX8722162,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997369,SAMN15518749,simple,9606,Homo sapiens,GSM4669175,,,,,,,no,,,,,GEO,SRA1098177,,public,CB85FFB724BFF0B3CB385FFAC144C83C,3544AFAE89E1124133D4F795DC0D03DD
SRR12211393,2020-07-14 16:14:44,2020-07-13 13:57:05,5669321,430868396,0,76,146,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211393/SRR12211393.lite.1,SRX8722162,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997369,SAMN15518749,simple,9606,Homo sapiens,GSM4669175,,,,,,,no,,,,,GEO,SRA1098177,,public,6FC7FF469BA00E9FE5C839ACAB8AA35F,A0FA4890079B6FD0974B92D8E98EC5DF
SRR12211394,2020-07-14 16:14:44,2020-07-13 13:57:03,5896778,448155128,0,76,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211394/SRR12211394.lite.1,SRX8722163,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997370,SAMN15518747,simple,9606,Homo sapiens,GSM4669176,,,,,,,no,,,,,GEO,SRA1098177,,public,8BF0ADF971F9933AFFC01C8EA30AA7A6,48A2C7CA9B3E6FA661BF3ED5AAFE779E
SRR12211395,2020-07-14 16:14:44,2020-07-13 13:56:58,5828048,442931648,0,76,151,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12211/SRR12211395/SRR12211395.lite.1,SRX8722163,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP271629,PRJNA645912,3,645912,SRS6997370,SAMN15518747,simple,9606,Homo sapiens,GSM4669176,,,,,,,no,,,,,GEO,SRA1098177,,public,A7C99DCE7D7478FEE76E14458FD6BC06,CFED3A2AA0D6B5E06357E172F680E3BD
