Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13263653,2020-12-22 08:40:27,2020-12-19 22:15:14,3889695,293745080,0,75,105,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/012952/SRR13263653,SRX9694148,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891020,SAMN17098590,simple,9606,Homo sapiens,GSM4977808,,,,,,,no,,,,,GEO,SRA1174403,,public,42C08D18BC1A0CB9D9F509EAE62D4EF6,3A08D0508E963BE8BDE6ADA9EE617C12
SRR13263654,2020-12-22 08:40:27,2020-12-19 22:15:00,3872371,292444322,0,75,105,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/012952/SRR13263654,SRX9694148,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891020,SAMN17098590,simple,9606,Homo sapiens,GSM4977808,,,,,,,no,,,,,GEO,SRA1174403,,public,00B8591F35C3D3766B7FAD5D420FFF80,2E6779988ABEE6A50B2E055D37AE3665
SRR13263655,2020-12-22 08:40:28,2020-12-19 22:15:10,3953664,298577784,0,75,108,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/012952/SRR13263655,SRX9694148,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891020,SAMN17098590,simple,9606,Homo sapiens,GSM4977808,,,,,,,no,,,,,GEO,SRA1174403,,public,1F3D581C95DA973D419BCCC91776BA28,454A2D3A6C10B5343137677843B5D35D
SRR13263656,2020-12-22 08:40:28,2020-12-19 22:14:57,3956216,298770931,0,75,108,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/012952/SRR13263656,SRX9694148,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891020,SAMN17098590,simple,9606,Homo sapiens,GSM4977808,,,,,,,no,,,,,GEO,SRA1174403,,public,A8A68B3AC2ABF671EA4AF8AD417DF3AD,A6906E6C104F2E886A1F8B60A2F08D17
SRR13263657,2020-12-22 08:40:28,2020-12-19 22:14:39,3846581,290510287,0,75,104,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/012952/SRR13263657,SRX9694149,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891022,SAMN17098589,simple,9606,Homo sapiens,GSM4977809,,,,,,,no,,,,,GEO,SRA1174403,,public,A1B055644F55DD948473210625486E4E,726C497254A632A69C5D79D842E3F151
SRR13263658,2020-12-22 08:40:28,2020-12-19 22:14:55,3814474,288089053,0,75,104,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/012952/SRR13263658,SRX9694149,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891022,SAMN17098589,simple,9606,Homo sapiens,GSM4977809,,,,,,,no,,,,,GEO,SRA1174403,,public,7A98B90E96663F6B363C7B6DE2EF0EE8,5640B65D94A60A45E67383F17573A608
SRR13263659,2020-12-22 08:40:28,2020-12-19 22:14:55,3896680,294297954,0,75,106,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/012952/SRR13263659,SRX9694149,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891022,SAMN17098589,simple,9606,Homo sapiens,GSM4977809,,,,,,,no,,,,,GEO,SRA1174403,,public,5311C7CCDFCE8EABBE989416C69B1F00,C192ACDC530B6396AC92D2BAE400C4D8
SRR13263660,2020-12-22 08:40:28,2020-12-19 22:14:52,3895312,294191482,0,75,107,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/012952/SRR13263660,SRX9694149,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891022,SAMN17098589,simple,9606,Homo sapiens,GSM4977809,,,,,,,no,,,,,GEO,SRA1174403,,public,A98944EF148B3F71EEA0FAF32CA03F78,4FFAB5B423FC566DEEA1B0750A35FE13
SRR13263661,2020-12-22 08:40:28,2020-12-19 22:15:24,4775468,360709672,0,75,129,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/012952/SRR13263661,SRX9694150,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891021,SAMN17098588,simple,9606,Homo sapiens,GSM4977810,,,,,,,no,,,,,GEO,SRA1174403,,public,AA4E5983B9E41B2B9E649FA73C250C0C,9F458380CF2180E09524CFADEAC08DF1
SRR13263662,2020-12-22 08:40:28,2020-12-19 22:15:25,4604857,347823393,0,75,125,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/012952/SRR13263662,SRX9694150,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891021,SAMN17098588,simple,9606,Homo sapiens,GSM4977810,,,,,,,no,,,,,GEO,SRA1174403,,public,00C026E4B7AA006E91F02799A4200BD8,FA3E3E9E8CA46E084B91937F08D2409C
SRR13263663,2020-12-22 08:40:28,2020-12-19 22:15:15,4782854,361284724,0,75,130,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/012952/SRR13263663,SRX9694150,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891021,SAMN17098588,simple,9606,Homo sapiens,GSM4977810,,,,,,,no,,,,,GEO,SRA1174403,,public,0B52FE253F7A7FCED293793D2A9C2569,5DF94A4D53797BA63E6903A51B65350A
SRR13263664,2020-12-22 08:40:28,2020-12-19 22:15:27,4711656,355906057,0,75,128,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/012952/SRR13263664,SRX9694150,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891021,SAMN17098588,simple,9606,Homo sapiens,GSM4977810,,,,,,,no,,,,,GEO,SRA1174403,,public,1A8FA0CD335C8DB573EA0351C66FFE9C,7B900E40224784E28A99340F5C317211
SRR13263665,2020-12-22 08:40:28,2020-12-19 22:15:15,4481202,338396840,0,75,121,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/012952/SRR13263665,SRX9694151,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891023,SAMN17098587,simple,9606,Homo sapiens,GSM4977811,,,,,,,no,,,,,GEO,SRA1174403,,public,F83BE22626763D41902459CC9FB1853B,F4A40385EE6EB6A0B47CDB80FA06D94B
SRR13263666,2020-12-22 08:40:28,2020-12-19 22:15:30,4440780,335348336,0,75,120,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/012952/SRR13263666,SRX9694151,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP298264,PRJNA685849,,685849,SRS7891023,SAMN17098587,simple,9606,Homo sapiens,GSM4977811,,,,,,,no,,,,,GEO,SRA1174403,,public,235BBB212F3A4CB3FC7A02CE30E68E82,175C83228C96DFD613B4BF043BCEFBF7
