Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12883777,2020-10-26 18:42:10,2020-10-25 02:42:36,32884016,6586338817,32884016,200,2286,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/012581/SRR12883777,SRX9349651,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572616,SAMN16523137,simple,9606,Homo sapiens,GSM4850470,,,,,,,no,,,,,GEO,SRA1146929,,public,6DD3E5131A882F97907E230A66FC350E,544204420430E76B26E93C614B8708B4
SRR12883778,2020-10-26 18:42:10,2020-10-25 02:29:45,22146295,4416646565,22146295,199,1552,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/012581/SRR12883778,SRX9349652,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572617,SAMN16523136,simple,9606,Homo sapiens,GSM4850471,,,,,,,no,,,,,GEO,SRA1146929,,public,9D4127773D2E98E65A15CC02383E067E,1FECB8AC10C3D52341104C424C15438F
SRR12883779,2020-10-26 18:42:10,2020-10-25 03:20:28,43542161,8724759288,43542161,200,3022,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/012581/SRR12883779,SRX9349653,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572618,SAMN16523135,simple,9606,Homo sapiens,GSM4850472,,,,,,,no,,,,,GEO,SRA1146929,,public,C8B19FFCE2DF879A9A2CF411B316BF46,28471A9936550D0A93BA09BC527FDC4E
SRR12883780,2020-10-26 18:42:10,2020-10-25 02:57:01,33722793,6760255402,33722793,200,2420,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/012581/SRR12883780,SRX9349654,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572619,SAMN16523129,simple,9606,Homo sapiens,GSM4850473,,,,,,,no,,,,,GEO,SRA1146929,,public,34C3A237FF320012E845B6F6E9405BF3,028F6206AC6A311D045D2B7E79F0CA56
SRR12883781,2020-10-26 18:42:10,2020-10-25 02:59:32,29451374,5905052744,29451374,200,2074,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/012581/SRR12883781,SRX9349655,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572620,SAMN16523127,simple,9606,Homo sapiens,GSM4850474,,,,,,,no,,,,,GEO,SRA1146929,,public,6C0E886A54A972F427D0C11DF6E741BE,32AB4B095F9581818B32010E9F45D9EC
SRR12883782,2020-10-26 18:42:11,2020-10-25 02:56:57,33526274,6724319878,33526274,200,2370,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/012581/SRR12883782,SRX9349656,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572621,SAMN16523125,simple,9606,Homo sapiens,GSM4850475,,,,,,,no,,,,,GEO,SRA1146929,,public,EBBB71532D99D76282494FBF22C86159,7F7D1A669828146D7829C57A59E8CA1E
SRR12883783,2020-10-26 18:42:11,2020-10-25 03:09:34,30063094,6030629563,30063094,200,2179,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/012581/SRR12883783,SRX9349657,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572622,SAMN16523124,simple,9606,Homo sapiens,GSM4850476,,,,,,,no,,,,,GEO,SRA1146929,,public,971B4B8A990623EC448F7D651CDD35A2,ED1BF39A490945F139E2E43F6FC1FD48
SRR12883784,2020-10-26 18:42:11,2020-10-25 03:00:47,32437746,6505807625,32437746,200,2282,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/012581/SRR12883784,SRX9349658,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572623,SAMN16523122,simple,9606,Homo sapiens,GSM4850477,,,,,,,no,,,,,GEO,SRA1146929,,public,9DDA6F00941AEFE89F0E853E17DEC46C,17C0DEDCAEF2265764E33C0E2C93446F
SRR12883785,2020-10-26 18:42:11,2020-10-25 02:26:18,32333489,6485167264,32333489,200,2257,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/012581/SRR12883785,SRX9349659,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572624,SAMN16523120,simple,9606,Homo sapiens,GSM4850478,,,,,,,no,,,,,GEO,SRA1146929,,public,F1B67557C8B9D99691CD843B3FA02A67,849D7283669F0A0877DAE66DBF3E63A6
SRR12883786,2020-10-26 18:42:11,2020-10-25 02:06:29,31300502,6270276546,31300502,200,2397,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/012581/SRR12883786,SRX9349660,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP288301,PRJNA670901,,670901,SRS7572625,SAMN16523119,simple,9606,Homo sapiens,GSM4850479,,,,,,,no,,,,,GEO,SRA1146929,,public,54DBF5CBCD84A8BE18EBD0F499927288,93B59D12A0D65B68B8E6813A84047178
