Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8334013,2019-07-10 16:35:05,2018-12-17 18:39:55,149673334,22658102303,149673334,151,8948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8334013/SRR8334013.1,SRX5145531,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155910,SAMN10604697,simple,9606,Homo sapiens,GSM3518105,,,,,,,no,,,,,GEO,SRA824487,,public,A2BA832E8DA830F0512506AD1CCA8118,9CE87861021F3BD1928299DF28D790BB
SRR8334014,2019-07-10 16:35:05,2018-12-17 18:58:05,151253343,22897005898,151253343,151,8966,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8334014/SRR8334014.1,SRX5145532,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155911,SAMN10604696,simple,9606,Homo sapiens,GSM3518106,,,,,,,no,,,,,GEO,SRA824487,,public,A26730DA653CCD62B93FF79D1A61F3FE,9237E7EAB8384648CE086658DBEDA77A
SRR8334015,2019-07-10 16:35:05,2018-12-17 18:41:25,161455492,24435140753,161455492,151,9580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8334015/SRR8334015.1,SRX5145533,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155912,SAMN10604695,simple,9606,Homo sapiens,GSM3518107,,,,,,,no,,,,,GEO,SRA824487,,public,0C9E0930E5A5A7020BBB1B37D31F3E88,A181CC6B24C654126725F10DDBE1D5CE
SRR8334016,2019-07-10 16:35:05,2018-12-17 18:30:53,157619872,23855899802,157619872,151,9367,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8334016/SRR8334016.1,SRX5145534,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155913,SAMN10604694,simple,9606,Homo sapiens,GSM3518108,,,,,,,no,,,,,GEO,SRA824487,,public,BA3278B5FB917F6BE8EF5CD39562CF77,2BA8A7AAF0818A2819D73FD1EF83BF74
SRR8334017,2019-07-10 16:35:05,2018-12-17 18:29:15,147638717,22349502333,147638717,151,8782,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8334017/SRR8334017.1,SRX5145535,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155914,SAMN10604692,simple,9606,Homo sapiens,GSM3518109,,,,,,,no,,,,,GEO,SRA824487,,public,CD2510810494A584D1F643AD1726DC89,E953CF5A52597EFA967C5BDBEEA80F9E
SRR8334018,2019-07-10 16:35:05,2018-12-17 18:40:42,170970259,25871881096,170970259,151,10126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8334018/SRR8334018.1,SRX5145536,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155915,SAMN10604691,simple,9606,Homo sapiens,GSM3518110,,,,,,,no,,,,,GEO,SRA824487,,public,D4C4457FB0980D26D46EA8C6DBBE2836,E8EC3A7D16AB25BC0CEA797E5832BF18
SRR8334019,2019-07-10 16:35:05,2018-12-17 18:04:24,102213680,15536479360,102213680,152,5957,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8334019/SRR8334019.1,SRX5145537,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155916,SAMN10604690,simple,9606,Homo sapiens,GSM3518111,,,,,,,no,,,,,GEO,SRA824487,,public,1697C2CD9EA5B596B59BAD87E5BDE80B,A2860729CABECA554BB33893D205B6BF
SRR8334020,2019-07-10 16:35:05,2018-12-17 18:05:44,107355413,16318022776,107355413,152,6268,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8334020/SRR8334020.1,SRX5145538,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155917,SAMN10604689,simple,9606,Homo sapiens,GSM3518112,,,,,,,no,,,,,GEO,SRA824487,,public,2619A6713610D8E0EBD88573FC6F9C78,884393A2DCD5ECE7CEAA9101EAF50EB2
SRR8334021,2019-07-10 16:35:05,2018-12-17 18:01:57,100709060,15307777120,100709060,152,5843,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8334021/SRR8334021.1,SRX5145539,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155918,SAMN10604688,simple,9606,Homo sapiens,GSM3518113,,,,,,,no,,,,,GEO,SRA824487,,public,824281ACBAF1EF235A561123454DA3D1,9FB46341252D97DEFA3E5CB07810476C
SRR8334022,2019-07-10 16:35:05,2018-12-17 18:02:08,105407471,16021935592,105407471,152,6138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8334022/SRR8334022.1,SRX5145540,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155919,SAMN10604687,simple,9606,Homo sapiens,GSM3518114,,,,,,,no,,,,,GEO,SRA824487,,public,3E3783F22EC185BD4822AE542785FBEF,1CA3D03C55E01B989D5B55C37080661F
SRR8334023,2019-07-10 16:35:05,2018-12-17 18:06:02,108465109,16486696568,108465109,152,6310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8334023/SRR8334023.1,SRX5145541,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173667,PRJNA510428,3,510428,SRS4155920,SAMN10604686,simple,9606,Homo sapiens,GSM3518115,,,,,,,no,,,,,GEO,SRA824487,,public,D3C3DFA0ACA5DEFFCED73BB43B50789E,E8BDD3FD5AFBFE6AE87FAF5941EF0DF8
