Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1688329,2015-09-08 16:06:19,2014-12-02 15:15:02,17507333,3501466600,17507333,200,2260,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688329/SRR1688329.1,SRX793173,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776960,SAMN03248088,simple,10090,Mus musculus,GSM1557034,,,,,,,no,,,,,GEO,SRA207199,,public,9884413E24EC1FC1968E17C4D79071A9,F39D3852FC253DE9071A8C155DF664D6
SRR1688330,2015-09-08 16:06:19,2014-12-02 15:18:23,19468822,3893764400,19468822,200,2523,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688330/SRR1688330.1,SRX793174,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776961,SAMN03248087,simple,10090,Mus musculus,GSM1557035,,,,,,,no,,,,,GEO,SRA207199,,public,CF1DFA3196FB1CEB1C136CA7FF7C3B1F,62893DE726C0F6E91B84E88A43313890
SRR1688331,2015-09-08 16:06:19,2014-12-02 15:13:11,12814743,2562948600,12814743,200,1662,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688331/SRR1688331.1,SRX793175,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776962,SAMN03248090,simple,10090,Mus musculus,GSM1557036,,,,,,,no,,,,,GEO,SRA207199,,public,38BF6078B302E889231C8482FC0F35BF,A9B06EBBE9DDC815408306F1FEB95F0A
SRR1688332,2015-09-08 16:06:19,2014-12-02 15:16:04,19003561,3800712200,19003561,200,2484,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688332/SRR1688332.1,SRX793176,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776963,SAMN03248093,simple,10090,Mus musculus,GSM1557037,,,,,,,no,,,,,GEO,SRA207199,,public,0D0F8CC9E86912D64E28C32EF8C427FC,A205FE173A2ECA6494C8747BDD5C919B
SRR1688333,2015-09-08 16:06:19,2014-12-02 15:14:05,16763533,3352706600,16763533,200,2178,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688333/SRR1688333.1,SRX793177,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776964,SAMN03248091,simple,10090,Mus musculus,GSM1557038,,,,,,,no,,,,,GEO,SRA207199,,public,4D915F0BAB68915F09274D7ECD294A14,40B8C48C267C9C058C0BA66D7ADD673C
SRR1688334,2015-09-08 16:06:19,2014-12-02 15:15:43,18800535,3760107000,18800535,200,2427,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688334/SRR1688334.1,SRX793178,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776966,SAMN03248086,simple,10090,Mus musculus,GSM1557039,,,,,,,no,,,,,GEO,SRA207199,,public,091A2A7030A4331FF8FD4CC4D794D51E,160A4BA485117588223FCC3852FE2C5C
SRR1688335,2015-09-08 16:06:19,2014-12-02 15:24:15,15555479,3111095800,15555479,200,2028,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688335/SRR1688335.1,SRX793179,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776965,SAMN03248092,simple,10090,Mus musculus,GSM1557040,,,,,,,no,,,,,GEO,SRA207199,,public,721062409B2F6C578D264056C76F78FB,9F438D96DEA19CEB3E61428CD25E4B9D
SRR1688336,2015-09-08 16:06:19,2014-12-02 15:13:31,14155689,2831137800,14155689,200,1828,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688336/SRR1688336.1,SRX793180,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776967,SAMN03248150,simple,10090,Mus musculus,GSM1557041,,,,,,,no,,,,,GEO,SRA207199,,public,02A7987F129528AD6E5E40DBE85E466D,5A8E65CBC1AA8A5D1662597AE82E01D3
SRR1688337,2015-09-08 16:06:19,2014-12-02 15:14:45,16197984,3239596800,16197984,200,2078,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688337/SRR1688337.1,SRX793181,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776968,SAMN03248116,simple,10090,Mus musculus,GSM1557042,,,,,,,no,,,,,GEO,SRA207199,,public,75D81EF7816A18A52D57CCC7842F3884,A539CC5E361AF1645F20B170AD80898D
SRR1688338,2015-09-08 16:06:19,2014-12-02 15:16:01,18490973,3698194600,18490973,200,2400,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1688338/SRR1688338.1,SRX793182,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050440,PRJNA269063,2,269063,SRS776969,SAMN03248182,simple,10090,Mus musculus,GSM1557043,,,,,,,no,,,,,GEO,SRA207199,,public,990EEDB27FE43F74436ED10482935643,A5E1BE8B9C3F38DD1D645270C9613B0B
