Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR19021087,2022-05-04 00:33:02,2022-05-01 13:00:53,23745880,1187294000,0,50,683,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19021/SRR19021087/SRR19021087.lite.1,SRX15092871,GSM6085129,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838373,SAMN28017415,simple,9606,Homo sapiens,GSM6085129,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,1247F2D1BBC17519F633C51927D4B114,C167EB5E90C4EDBB899142E67B25BF1F
SRR19021086,2022-05-04 00:33:02,2022-05-01 13:00:42,23752869,1187643450,0,50,673,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19021/SRR19021086/SRR19021086.lite.1,SRX15092872,GSM6085130,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838374,SAMN28017414,simple,9606,Homo sapiens,GSM6085130,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,8753239E13651447BA81E92C176A6480,5CB3B45C0BF558E4CAE77E5F4DE458DF
SRR19021085,2022-05-04 00:33:02,2022-05-01 12:59:45,23733221,1186661050,0,50,676,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19021/SRR19021085/SRR19021085.lite.1,SRX15092873,GSM6085131,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838375,SAMN28017413,simple,9606,Homo sapiens,GSM6085131,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,9F9897AEB43234F9F3CC58FA79F0A155,51306012A36CA6E049B34BAB59329227
SRR19021084,2022-05-04 00:33:02,2022-05-01 13:00:21,23752490,1187624500,0,50,682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19021/SRR19021084/SRR19021084.lite.1,SRX15092874,GSM6085132,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838376,SAMN28017412,simple,9606,Homo sapiens,GSM6085132,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,F301ABD21EE3B3E1F82E52E204A5778A,8C9DCD63727DBFF97AD2ACC21844120D
SRR19021083,2022-05-04 00:33:02,2022-05-01 13:00:20,23739206,1186960300,0,50,683,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19021/SRR19021083/SRR19021083.lite.1,SRX15092875,GSM6085133,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838377,SAMN28017411,simple,9606,Homo sapiens,GSM6085133,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,A3732942AF49DAF1C0C1635A6C2F06F0,3B507BE48E5A718FEBCEEE2755FFAE55
SRR19021082,2022-05-04 00:33:02,2022-05-01 13:00:53,23739546,1186977300,0,50,668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19021/SRR19021082/SRR19021082.lite.1,SRX15092876,GSM6085134,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838378,SAMN28017410,simple,9606,Homo sapiens,GSM6085134,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,F45815AE0271271EA61CD2AF376F1FEB,2F7358B389AB5399691F679B64A69564
SRR19021081,2022-05-04 00:33:02,2022-05-01 13:00:44,23744119,1187205950,0,50,719,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19021/SRR19021081/SRR19021081.lite.1,SRX15092877,GSM6085135,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838379,SAMN28017409,simple,9606,Homo sapiens,GSM6085135,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,2D19D3C3989448BA0AF332EB4317A690,385B06ACF75394738B5B02B5B629A088
SRR19021080,2022-05-04 00:33:02,2022-05-01 13:00:41,23745875,1187293750,0,50,714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19021/SRR19021080/SRR19021080.lite.1,SRX15092878,GSM6085136,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838380,SAMN28017408,simple,9606,Homo sapiens,GSM6085136,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,C8471C4ED8FADA555EB73304E694FF32,71259B07F3D42D10B10783922A080C35
SRR19021079,2022-05-04 00:33:02,2022-05-01 13:00:43,23746376,1187318800,0,50,714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19021/SRR19021079/SRR19021079.lite.1,SRX15092879,GSM6085137,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838381,SAMN28017407,simple,9606,Homo sapiens,GSM6085137,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,EF98336DC70985436D22A5ED38973DD8,1B84F04B0E706FE1265DDBB4D607FFF8
SRR19021078,2022-05-04 00:33:02,2022-05-01 13:00:23,23728661,1186433050,0,50,711,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19021/SRR19021078/SRR19021078.lite.1,SRX15092880,GSM6085138,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,BGISEQ,BGISEQ-500,SRP373008,PRJNA833858,,833858,SRS12838382,SAMN28017406,simple,9606,Homo sapiens,GSM6085138,,,,,,,no,,,,,FUDAN UNIVERSITY,SRA1413006,,public,CCDBA87342D977B07EDF6E0264B98E32,3E3ED388DFB599D92E4A0A505E783511
