Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR4044970,2016-08-23 16:47:43,2016-08-19 15:49:03,16659081,1699226262,16659081,102,1047,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044970/SRR4044970.1,SRX2035834,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629716,SAMN05597387,simple,9606,Homo sapiens,GSM2285378,,,,,,,no,,,,,GEO,SRA453630,,public,30A1074395C4B7B47E7764278B79B460,07F8E1CE1A56E53D5560A7EEC9A4043C
SRR4044971,2016-08-23 16:47:43,2016-08-19 15:40:57,26134619,2665731138,26134619,102,1734,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044971/SRR4044971.1,SRX2035835,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629718,SAMN05597386,simple,9606,Homo sapiens,GSM2285379,,,,,,,no,,,,,GEO,SRA453630,,public,2AA514FFFC80410C721B9AD4C49FF749,718456177E0E963F885D687A802AFA1D
SRR4044972,2016-08-23 16:47:43,2016-08-19 15:36:42,22212682,2265693564,22212682,102,1437,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044972/SRR4044972.1,SRX2035836,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629719,SAMN05597478,simple,9606,Homo sapiens,GSM2285380,,,,,,,no,,,,,GEO,SRA453630,,public,8C721CBFB0082D8A9F5E77C76A869A16,5F4658533E60EA84DFE7D4C9BEF70A16
SRR4044973,2016-08-23 16:47:43,2016-08-19 15:38:39,21401551,2182958202,21401551,102,1424,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044973/SRR4044973.1,SRX2035837,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629722,SAMN05597477,simple,9606,Homo sapiens,GSM2285381,,,,,,,no,,,,,GEO,SRA453630,,public,7FC4E9E20743C0E3390FF0514EFEAA1A,44F97DA48C01676AEF3A32B0729EC37B
SRR4044974,2016-08-23 16:47:43,2016-08-19 15:42:30,21739376,2217416352,21739376,102,1385,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044974/SRR4044974.1,SRX2035838,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629717,SAMN05597476,simple,9606,Homo sapiens,GSM2285382,,,,,,,no,,,,,GEO,SRA453630,,public,48320539E12775C31337073BCD0CF29D,EAEA03431F3786DEC07C93756A342738
SRR4044975,2016-08-23 16:47:43,2016-08-19 15:37:25,17947615,1830656730,17947615,102,1148,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044975/SRR4044975.1,SRX2035839,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629720,SAMN05597475,simple,9606,Homo sapiens,GSM2285383,,,,,,,no,,,,,GEO,SRA453630,,public,0B2A29FE43BFDCA1761F5A08A8C80432,0489A39C171FEDADB77F63185E461EF1
SRR4044976,2016-08-23 16:47:43,2016-08-19 15:38:54,16605311,1693741722,16605311,102,1036,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044976/SRR4044976.1,SRX2035840,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629721,SAMN05597474,simple,9606,Homo sapiens,GSM2285384,,,,,,,no,,,,,GEO,SRA453630,,public,1070BFCC3F6C15D749B3E510A60E88EF,861FD6764E9CF7557B585B2B21F07AF0
SRR4044977,2016-08-23 16:47:43,2016-08-19 15:41:25,21460527,2188973754,21460527,102,1407,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044977/SRR4044977.1,SRX2035841,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629726,SAMN05597473,simple,9606,Homo sapiens,GSM2285385,,,,,,,no,,,,,GEO,SRA453630,,public,0588F3846C52C88C3EB4CC24D0FA29A9,0105CAF55A3D860E7CE17D82E60540F8
SRR4044978,2016-08-23 16:47:43,2016-08-19 15:36:09,16064629,1638592158,16064629,102,1032,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044978/SRR4044978.1,SRX2035842,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629724,SAMN05597472,simple,9606,Homo sapiens,GSM2285386,,,,,,,no,,,,,GEO,SRA453630,,public,EE2F51AFFD0AED5E75FBADEF2A475AA7,23299A8D81FAA7A95E4E6D94D8E4D82A
SRR4044979,2016-08-23 16:47:43,2016-08-19 15:37:36,20219872,2062426944,20219872,102,1293,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR4044979/SRR4044979.1,SRX2035843,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082423,PRJNA339566,2,339566,SRS1629723,SAMN05597471,simple,9606,Homo sapiens,GSM2285387,,,,,,,no,,,,,GEO,SRA453630,,public,50A6F6F06ECB56C23B91EB78B4995325,CE9A7371468039FBF07C903AE371DE89
