Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1238006,2014-07-07 15:47:11,2014-04-14 18:43:35,18394387,938113737,0,51,440,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238006/SRR1238006.1,SRX516754,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591803,SAMN02727434,simple,9606,Homo sapiens,GSM1369063,,,,,,,no,,,,,GEO,SRA157712,,public,9E501174F7691260B37CCA278BD6E43F,2262D89847E4BFE1C4DFE427F09A9D3F
SRR1238007,2014-07-07 15:47:11,2014-04-14 18:20:22,13758648,701691048,0,51,331,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238007/SRR1238007.1,SRX516755,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591804,SAMN02727422,simple,9606,Homo sapiens,GSM1369064,,,,,,,no,,,,,GEO,SRA157712,,public,CEDF75884260B2D067AC49F19D52FFB3,A6094DE2A04FA5F34637AE74882827F3
SRR1238008,2014-07-07 15:47:11,2014-04-14 18:53:48,26430192,1347939792,0,51,642,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238008/SRR1238008.1,SRX516756,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591805,SAMN02727427,simple,9606,Homo sapiens,GSM1369065,,,,,,,no,,,,,GEO,SRA157712,,public,D0CE77CAF9531C74B79018EE17517152,F575C103A2325D5D92BF18880FA01135
SRR1238009,2014-07-07 15:47:11,2014-04-14 18:19:58,11926761,608264811,0,51,293,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238009/SRR1238009.1,SRX516757,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591806,SAMN02727431,simple,9606,Homo sapiens,GSM1369066,,,,,,,no,,,,,GEO,SRA157712,,public,311F0BCFDB6C07F0297FD4A6A266653E,280B3F16C600C4DCF781E4F98F290D20
SRR1238010,2014-07-07 15:47:11,2014-04-14 18:29:27,14012687,714647037,0,51,337,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238010/SRR1238010.1,SRX516758,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591807,SAMN02727420,simple,9606,Homo sapiens,GSM1369067,,,,,,,no,,,,,GEO,SRA157712,,public,DA1CCF1B83D099CF6113E188DE813FF3,BCC5E90AB4AF7CF7156DFDE908191C89
SRR1238011,2014-07-07 15:47:11,2014-04-14 18:39:35,17264395,880484145,0,51,413,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238011/SRR1238011.1,SRX516759,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591808,SAMN02727426,simple,9606,Homo sapiens,GSM1369068,,,,,,,no,,,,,GEO,SRA157712,,public,8ED733A4120245742ADA19DF1354CD92,798F3AB2ADA22C9C822F30F5FA32856C
SRR1238012,2014-07-07 15:47:11,2014-04-14 18:29:36,16841563,858919713,0,51,396,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238012/SRR1238012.1,SRX516760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591809,SAMN02727430,simple,9606,Homo sapiens,GSM1369069,,,,,,,no,,,,,GEO,SRA157712,,public,113C1F359D03406A4D056077DAEAB68C,7D6E1F22CE7484AC80A3AC2795A41307
SRR1238013,2014-07-07 15:47:11,2014-04-14 18:22:25,19008717,969444567,0,51,456,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238013/SRR1238013.1,SRX516761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591810,SAMN02727421,simple,9606,Homo sapiens,GSM1369070,,,,,,,no,,,,,GEO,SRA157712,,public,453688A832435805442B84AA5BEEF170,870A14547BE08F6DE74BED29FB1B71D8
SRR1238014,2014-07-07 15:47:11,2014-04-14 18:20:22,12986269,662299719,0,51,321,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238014/SRR1238014.1,SRX516762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591811,SAMN02727424,simple,9606,Homo sapiens,GSM1369071,,,,,,,no,,,,,GEO,SRA157712,,public,E572EC3B555C3E2902C3D9CE6F5AD214,CEB1C41EE55309F9DCBD23025D4BE490
SRR1238015,2014-07-07 15:47:11,2014-04-14 18:30:22,16712374,852331074,0,51,396,GCA_000001405.13,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1238015/SRR1238015.1,SRX516763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041162,PRJNA244587,,244587,SRS591812,SAMN02727433,simple,9606,Homo sapiens,GSM1369072,,,,,,,no,,,,,GEO,SRA157712,,public,4BA78CB32FD488056EAE62826F864EA9,716589301D06A0D83ADAFA2528F6ACDE
