Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5130695,2017-02-15 16:19:05,2016-12-24 20:18:47,15708965,3173210930,15708965,202,1872,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130695/SRR5130695.1,SRX2444726,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878620,SAMN06185331,simple,9606,Homo sapiens,GSM2440278,,,,,,,no,,,,,GEO,SRA509754,,public,F6749877163D4532C3A71AD1F3B60602,9407AB2A0BDF017DB5EDBD9D5A65B868
SRR5130696,2017-02-15 16:19:05,2016-12-24 20:19:00,15400190,3110838380,15400190,202,1820,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130696/SRR5130696.1,SRX2444726,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878620,SAMN06185331,simple,9606,Homo sapiens,GSM2440278,,,,,,,no,,,,,GEO,SRA509754,,public,B5DAF497F8F9994ADCC9357F1C41C4E9,BE51FEE5CF144E5E1961989F5EF3130D
SRR5130697,2017-02-15 16:19:05,2016-12-24 20:18:57,15140654,3058412108,15140654,202,1790,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130697/SRR5130697.1,SRX2444727,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878621,SAMN06185330,simple,9606,Homo sapiens,GSM2440279,,,,,,,no,,,,,GEO,SRA509754,,public,51C085CF05589F08996B3D0ACCA6ADE9,A3B0E7F3CC0D4C16EE4EF063593F8616
SRR5130698,2017-02-15 16:19:05,2016-12-24 20:19:21,14823146,2994275492,14823146,202,1739,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130698/SRR5130698.1,SRX2444727,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878621,SAMN06185330,simple,9606,Homo sapiens,GSM2440279,,,,,,,no,,,,,GEO,SRA509754,,public,359D18CF4CE60FE2D31DFA7C88F08C07,91AE50AEF00DBB3ACCAC2031D336AD94
SRR5130699,2017-02-15 16:19:05,2016-12-24 20:17:41,12202676,2464940552,12202676,202,1448,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130699/SRR5130699.1,SRX2444728,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878622,SAMN06185329,simple,9606,Homo sapiens,GSM2440280,,,,,,,no,,,,,GEO,SRA509754,,public,2D0ED8BAD28D35DFAF2C8E11F918AF11,2FC0131D5EF08CB2924241E0624AF161
SRR5130700,2017-02-15 16:19:05,2016-12-24 20:18:13,11994466,2422882132,11994466,202,1411,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130700/SRR5130700.1,SRX2444728,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878622,SAMN06185329,simple,9606,Homo sapiens,GSM2440280,,,,,,,no,,,,,GEO,SRA509754,,public,79D13A2FB5A09099CF2CCEB314711FBE,A43350B0012819DD4A692EBD0F6AC654
SRR5130701,2017-02-15 16:19:05,2016-12-24 20:20:42,18194002,3675188404,18194002,202,2168,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130701/SRR5130701.1,SRX2444729,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878623,SAMN06185328,simple,9606,Homo sapiens,GSM2440281,,,,,,,no,,,,,GEO,SRA509754,,public,672D281389996A85586392E17BA99168,7E114885A89DE05C7D29A76124C49EAF
SRR5130702,2017-02-15 16:19:05,2016-12-24 20:27:22,17817867,3599209134,17817867,202,2104,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130702/SRR5130702.1,SRX2444729,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878623,SAMN06185328,simple,9606,Homo sapiens,GSM2440281,,,,,,,no,,,,,GEO,SRA509754,,public,B75CC14970450FBABF16C598850B79CA,4C3C4AD60B82B216D3DCE92EAA5A9142
SRR5130703,2017-02-15 16:19:05,2016-12-24 20:16:50,8362015,1689127030,8362015,202,966,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130703/SRR5130703.1,SRX2444730,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878624,SAMN06185327,simple,9606,Homo sapiens,GSM2440282,,,,,,,no,,,,,GEO,SRA509754,,public,442D476830FB890BC6E8DFB0B25AD81F,62F39F4DAD2093AC4F2A23204189DB2F
SRR5130704,2017-02-15 16:19:05,2016-12-24 20:17:01,8205785,1657568570,8205785,202,941,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR5130704/SRR5130704.1,SRX2444730,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095644,PRJNA358776,2,358776,SRS1878624,SAMN06185327,simple,9606,Homo sapiens,GSM2440282,,,,,,,no,,,,,GEO,SRA509754,,public,4DE040C571653B69A951C86CF600E58C,5125E01139068A13F4234166AEBF1D97
