Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3330017,2016-09-26 16:48:44,2016-04-04 08:10:06,25481786,1921355417,0,75,658,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3330017/SRR3330017.1,SRX1677207,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372885,SAMN04605049,simple,9606,Homo sapiens,GSM2107716,,,,,,,no,,,,,GEO,SRA404046,,public,330C905F459CBBE20FF43C803688B849,8B0FA303A316BA3E5E84A205DD8BCC1C
SRR3330018,2016-09-26 16:48:44,2016-04-04 08:09:00,23846057,1796917399,0,75,617,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3330018/SRR3330018.1,SRX1677208,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372884,SAMN04605050,simple,9606,Homo sapiens,GSM2107717,,,,,,,no,,,,,GEO,SRA404046,,public,F4EC65043F9C8D7B91F6CB282336A994,0CB762C1B6F7BD399831F8597C3F8AC6
SRR3330019,2016-09-26 16:48:44,2016-04-04 08:08:14,25288251,1905973617,0,75,653,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3330019/SRR3330019.1,SRX1677209,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372883,SAMN04605051,simple,9606,Homo sapiens,GSM2107718,,,,,,,no,,,,,GEO,SRA404046,,public,46DCF986075728BE4606F805E9193B9D,3AA0BADAEFA042BDB24B879CF21EB215
SRR3330020,2016-09-26 16:48:44,2016-04-04 08:10:51,27888298,2101404868,0,75,726,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3330020/SRR3330020.1,SRX1677210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372882,SAMN04605052,simple,9606,Homo sapiens,GSM2107719,,,,,,,no,,,,,GEO,SRA404046,,public,EAA8BB1CB91330243ABB00E12EC04279,DDA23841DD6861063DDB5BDE6D1979B9
SRR3330021,2016-09-26 16:48:44,2016-04-04 08:11:02,29815561,2246438807,0,75,770,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3330021/SRR3330021.1,SRX1677211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372881,SAMN04605053,simple,9606,Homo sapiens,GSM2107720,,,,,,,no,,,,,GEO,SRA404046,,public,538381FBBB4BFF3891000A660A2BB336,BFB0E7ABB6E3BB538DA7FCBF63C917EE
SRR3330022,2016-09-26 16:48:44,2016-04-04 08:11:47,29965754,2257564259,0,75,777,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3330022/SRR3330022.1,SRX1677212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372880,SAMN04605054,simple,9606,Homo sapiens,GSM2107721,,,,,,,no,,,,,GEO,SRA404046,,public,FBF487E01888A1A75BFB3FFF99B2D880,56931C644FF7914F0D7687B3D375B3A8
SRR3330023,2016-09-26 16:48:44,2016-04-04 08:09:06,26223472,1975587950,0,75,678,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3330023/SRR3330023.1,SRX1677213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372879,SAMN04605055,simple,9606,Homo sapiens,GSM2107722,,,,,,,no,,,,,GEO,SRA404046,,public,1C6E5677C6B9735E3121DA03446AD21C,D138663222CCBB491DF25B679BBF88EA
SRR3330024,2016-09-26 16:48:44,2016-04-04 08:17:38,23652494,1781359827,0,75,616,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3330024/SRR3330024.1,SRX1677214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372878,SAMN04605056,simple,9606,Homo sapiens,GSM2107723,,,,,,,no,,,,,GEO,SRA404046,,public,1FC804D77523E651483E445448B15A2D,A88D7982BACBD0659C5B2F549C721F05
SRR3330025,2016-09-26 16:48:44,2016-04-04 08:16:51,23651072,1785846586,0,75,612,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3330025/SRR3330025.1,SRX1677215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372877,SAMN04605057,simple,9606,Homo sapiens,GSM2107724,,,,,,,no,,,,,GEO,SRA404046,,public,9A70923E1DD215BCB39E670237077B19,1B2131A18F07BE36F90D5CEF79626A75
SRR3330026,2016-09-26 16:48:44,2016-04-04 08:07:36,23840706,1800506748,0,75,619,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3330026/SRR3330026.1,SRX1677216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP072825,PRJNA317295,,317295,SRS1372876,SAMN04605058,simple,9606,Homo sapiens,GSM2107725,,,,,,,no,,,,,GEO,SRA404046,,public,AA072FDCF64DC1E3BC494C0343CBEA63,81638F8487D2C4B4BBA820778657525B
