Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12868787,2021-10-20 11:53:11,2020-10-21 18:20:12,20231317,3075160184,20231317,152,1169,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/012567/SRR12868787,SRX9334902,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559931,SAMN16510680,simple,9606,Homo sapiens,GSM4847382,,,,,,,no,,,,,GEO,SRA1146105,,public,22E3825531E98C782561A15F618DFE4A,C1A70AADD9BE40CDE41CD1F809EE71A8
SRR12868788,2021-10-20 11:53:11,2020-10-21 18:20:09,19787424,3007688448,19787424,152,1145,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/012567/SRR12868788,SRX9334903,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559930,SAMN16510679,simple,9606,Homo sapiens,GSM4847383,,,,,,,no,,,,,GEO,SRA1146105,,public,90BAECC161C69DB3BEC83C11C16852E3,CA1FE2B9FC92B3A3BB8115CC2FD2743B
SRR12868789,2021-10-20 11:53:11,2020-10-21 18:19:12,21566369,3278088088,21566369,152,1238,,https://sra-download.ncbi.nlm.nih.gov/traces/sra67/SRR/012567/SRR12868789,SRX9334904,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559932,SAMN16510678,simple,9606,Homo sapiens,GSM4847384,,,,,,,no,,,,,GEO,SRA1146105,,public,1F16A7B30974B4138D131F976FB2185B,83D9E577E7F31D448AE8B4CCA36C1D4F
SRR12868790,2021-10-20 11:53:11,2020-10-21 18:20:01,18786630,2855567760,18786630,152,1079,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/012567/SRR12868790,SRX9334905,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559933,SAMN16510677,simple,9606,Homo sapiens,GSM4847385,,,,,,,no,,,,,GEO,SRA1146105,,public,FBF0EF0B840DF3D21612D882CB306D65,007D00A653D1CEA5831D570F6BDFCECB
SRR12868791,2021-10-20 11:53:11,2020-10-21 18:27:08,17348880,2637029760,17348880,152,999,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/012567/SRR12868791,SRX9334906,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559934,SAMN16510676,simple,9606,Homo sapiens,GSM4847387,,,,,,,no,,,,,GEO,SRA1146105,,public,E7E2AA162264B3E5A63B07404C0E1AB1,84583C14B0348CB3AC1B7E4D4019F4B9
SRR12868792,2021-10-20 11:53:11,2020-10-21 18:22:15,20990873,3190612696,20990873,152,1205,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/012567/SRR12868792,SRX9334907,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559935,SAMN16510675,simple,9606,Homo sapiens,GSM4847388,,,,,,,no,,,,,GEO,SRA1146105,,public,1A736DD319F6ADC76B5BB6297BB51413,F01E9A3F269DF949AB5E4559BCDAB80B
SRR12868793,2021-10-20 11:53:11,2020-10-21 18:21:33,17001247,2584189544,17001247,152,988,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/012567/SRR12868793,SRX9334908,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559936,SAMN16510674,simple,9606,Homo sapiens,GSM4847389,,,,,,,no,,,,,GEO,SRA1146105,,public,268D2CCDAD3AB402824A2F4686BBB58D,F3FA76513D71ED3AAE2D2E8C77481788
SRR12868794,2021-10-20 11:53:11,2020-10-21 18:21:55,22369182,3400115664,22369182,152,1284,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/012567/SRR12868794,SRX9334909,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559938,SAMN16510673,simple,9606,Homo sapiens,GSM4847390,,,,,,,no,,,,,GEO,SRA1146105,,public,5E3619AD64D640DD946B58AD95534E8A,F50CF661ABB2EC3520913D55C2E85F9A
SRR12868795,2021-10-20 11:53:11,2020-10-21 18:21:54,19755963,3002906376,19755963,152,1134,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/012567/SRR12868795,SRX9334910,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559937,SAMN16510672,simple,9606,Homo sapiens,GSM4847392,,,,,,,no,,,,,GEO,SRA1146105,,public,F653F5200ADF078727B59D07FA11128F,F6F61038B7CD171136002BD467D94BE5
SRR12868796,2021-10-20 11:53:11,2020-10-21 18:22:06,18079799,2748129448,18079799,152,1044,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/012567/SRR12868796,SRX9334911,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559939,SAMN16510709,simple,9606,Homo sapiens,GSM4847393,,,,,,,no,,,,,GEO,SRA1146105,,public,37AA4723A655FCB40DB70C12DF9602C2,E1FD0540A5BA3443E49548105001F909
SRR12868797,2021-10-20 11:53:11,2020-10-21 18:19:09,22172466,3370214832,22172466,152,1285,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/012567/SRR12868797,SRX9334912,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559940,SAMN16510708,simple,9606,Homo sapiens,GSM4847394,,,,,,,no,,,,,GEO,SRA1146105,,public,12821E58B3403B8F02ADA4423D2ED548,6E6D18A3F34B94E2E603FACC01CC95EE
SRR12868798,2021-10-20 11:53:11,2020-10-21 18:20:32,18417980,2799532960,18417980,152,1066,,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/012567/SRR12868798,SRX9334913,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559941,SAMN16510707,simple,9606,Homo sapiens,GSM4847395,,,,,,,no,,,,,GEO,SRA1146105,,public,09667D3989D5A7350CD3405D915F7AA5,3CB0C1D728B1B24972339642F296B8D5
SRR12868799,2021-10-20 11:53:11,2020-10-21 18:18:28,19150838,2910927376,19150838,152,1106,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/012567/SRR12868799,SRX9334914,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559942,SAMN16510706,simple,9606,Homo sapiens,GSM4847397,,,,,,,no,,,,,GEO,SRA1146105,,public,71C8C91537F0E1ACCD9DB8962287D8B2,DD8A019979A29F128C67F26059765B1D
SRR12868800,2021-10-20 11:53:11,2020-10-21 18:20:14,20184755,3068082760,20184755,152,1164,,https://sra-download.ncbi.nlm.nih.gov/traces/sra67/SRR/012567/SRR12868800,SRX9334915,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP288220,PRJNA670565,,670565,SRS7559943,SAMN16510705,simple,9606,Homo sapiens,GSM4847398,,,,,,,no,,,,,GEO,SRA1146105,,public,DDB19AEB105A0E4F993A6CFC10E3CAD1,6988ADE230FCC502296116142F9396EA
